Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
9230	-3737.745	-3722.784	-14.96053	0.2592541	0.2056323	0.3124831	-0.005850079	0.00933049	0.529578	0.0114135	0.00504796	0.442803	0.0018279	0.02973834	0.000641778	0.0370867	0.398197	3.56407	0.300107	0.302812	0.123758	0.273324	0.02388826	1.244893
9240	-3737.755	-3722.241	-15.51337	0.249477	0.2304311	0.2636085	0.01782363	0.0213534	0.527334	0.00684677	0.00315637	0.43606	0.00524963	0.0803528	0.00132165	0.0529682	0.458362	3.48735	0.295127	0.296401	0.134254	0.274219	0.09817643	0.8184531
9250	-3739.796	-3725.131	-14.66484	0.2394597	0.1869859	0.2660908	0.0429005	0.0208015	0.497505	0.00291876	0.00292022	0.469727	0.00612709	0.01560318	0.000328484	0.0266212	0.348849	3.6242	0.3155	0.274753	0.133216	0.276532	0.05850368	0.2667043
9260	-3737.24	-3721.766	-15.47433	0.2463438	0.2475859	0.2674212	-0.1188166	0.0194149	0.529051	0.00218455	0.00521344	0.438417	0.00571868	0.1452628	0.00200115	0.0649522	0.496367	3.43668	0.29689	0.292097	0.126058	0.284954	0.02644623	5.492761
9270	-3735.259	-3718.47	-16.78946	0.2391638	0.1976707	0.2970936	0.2366686	0.017796	0.526784	0.00284398	0.00964458	0.436538	0.00639357	0.03063972	0.00048969	0.0324426	0.377551	3.58952	0.303151	0.300927	0.132567	0.263355	0.2673083	0.1146232
9280	-3743.064	-3725.791	-17.27312	0.2241071	0.2085064	0.3389764	-0.1696498	0.00904612	0.564627	0.00435155	0.0055008	0.409621	0.00685287	0.2369724	0.000704009	0.0388224	0.405492	3.55498	0.273733	0.316254	0.112216	0.297798	0.06732257	3.519954
9290	-3737.431	-3719.438	-17.9933	0.2217847	0.2094274	0.3443081	0.302868	0.0117576	0.537068	0.00889234	0.00576551	0.429333	0.00718265	0.0431204	0.000724811	0.039385	0.407811	3.55208	0.293443	0.30227	0.125351	0.278935	0.3459884	0.1246296
9300	-3735.416	-3720.476	-14.94049	0.2380043	0.1843715	0.3328558	0.01144399	0.00989299	0.534812	0.0148709	0.00574129	0.42753	0.00715248	0.00807242	0.000295811	0.0252738	0.341657	3.63277	0.294771	0.31685	0.131333	0.257046	0.01951641	0.4136222
9310	-3737.961	-3722.167	-15.79441	0.2682893	0.1930328	0.2770941	-0.131234	0.00665003	0.536557	0.0149194	0.00576002	0.428924	0.00718965	0.1630906	0.000414014	0.0298553	0.365231	3.6045	0.291347	0.31458	0.119223	0.27485	0.03185663	5.119518
9320	-3742.298	-3722.543	-19.75503	0.2677368	0.1865431	0.2688321	0.2078428	0.00952611	0.543357	0.0102013	0.00317483	0.430469	0.00327232	0.2176938	0.000322774	0.0263907	0.347635	3.62565	0.288128	0.308601	0.130596	0.272675	0.4255366	0.5115748
9330	-3739.166	-3724.298	-14.86766	0.3308557	0.2160582	0.2142934	0.007090404	0.019088	0.508747	0.00986212	0.00212559	0.451471	0.00870626	0.07239248	0.000887323	0.0435226	0.424256	3.53133	0.292637	0.281008	0.134847	0.291507	0.07948289	0.9107933
9340	-3741.822	-3727.709	-14.11315	0.3399114	0.1957166	0.1964846	-0.04292731	0.0251834	0.505566	0.00980044	0.00535183	0.448647	0.00545121	0.06472311	0.000456694	0.0313415	0.372386	3.59582	0.286274	0.297987	0.142055	0.273684	0.0217958	2.969522
9350	-3745.555	-3728.415	-17.14056	0.2572942	0.2072894	0.3071804	-0.1884954	0.0252769	0.507442	0.00806592	0.00143815	0.450313	0.00746386	0.2526668	0.000677166	0.0380838	0.402413	3.55883	0.270354	0.31166	0.12792	0.290066	0.06417141	3.937373
9360	-3742.107	-3723.725	-18.38158	0.2545434	0.1973663	0.2525969	0.4739508	0.0133636	0.590489	0.0104298	0.00119284	0.373501	0.0110241	0.02644835	0.000484442	0.0322701	0.376749	3.5905	0.285744	0.287096	0.130628	0.296533	0.5003991	0.05285451
9370	-3736.763	-3721.399	-15.36452	0.2670242	0.1907993	0.2611222	-0.1322259	0.0164066	0.60171	0.00974292	0.00149062	0.36214	0.00850918	0.1484314	0.000380748	0.0286419	0.359221	3.61176	0.276511	0.327199	0.12509	0.2712	0.01620549	9.159327
9380	-3741.698	-3724.079	-17.61945	0.2139879	0.1706646	0.2829424	-0.2199868	0.0149236	0.530699	0.00179218	0.00354849	0.432006	0.017031	0.3171532	0.00016203	0.0187471	0.302932	3.67816	0.30244	0.276098	0.123502	0.297959	0.09716633	3.264023
9390	-3744.321	-3727.509	-16.81173	0.2080702	0.2151339	0.3803611	0.1253644	0.0138906	0.57894	0.00223879	0.00355296	0.391974	0.00940384	0.03899676	0.000863296	0.0429369	0.421991	3.53421	0.259787	0.320988	0.144573	0.274652	0.1643611	0.2372627
9400	-3738.317	-3722.298	-16.01894	0.2227015	0.1848681	0.3072668	0.1145883	0.00943544	0.461389	0.00493714	0.00395801	0.500888	0.0193928	0.03901723	0.000301826	0.0255273	0.343028	3.63114	0.316532	0.307166	0.135775	0.240528	0.1536055	0.2540092
9410	-3745.607	-3725.421	-20.18592	0.2191218	0.1838767	0.4351846	-0.4516539	0.00945247	0.474865	0.00751295	0.00133883	0.501791	0.00503946	0.5037345	0.000289906	0.0250223	0.340288	3.6344	0.298719	0.296709	0.137357	0.267216	0.0520807	9.672193
9420	-3739.677	-3722.609	-17.06772	0.2276313	0.2054499	0.3078887	-0.271392	0.0137978	0.620377	0.0106181	0.00195429	0.349898	0.00335437	0.2936679	0.000637964	0.0369776	0.397731	3.56465	0.276246	0.326459	0.128424	0.268871	0.02227586	13.18324
9430	-3743.97	-3724.646	-19.32406	0.2189439	0.1615372	0.3394207	0.3359985	0.0184527	0.493168	0.0115866	0.00180929	0.467942	0.00704201	0.112035	0.000102528	0.0149336	0.276286	3.70868	0.306994	0.301853	0.137478	0.253675	0.4480336	0.2500595
9440	-3742.412	-3725.717	-16.69457	0.2168247	0.1904517	0.3326103	-0.2447015	0.0115573	0.588362	0.0101556	0.00055443	0.376448	0.0129227	0.2459431	0.00037575	0.028455	0.358282	3.61289	0.289406	0.31705	0.118561	0.274983	0.001241576	198.0894
9450	-3743.062	-3724.868	-18.19454	0.2232124	0.2123407	0.2908232	0.3997057	0.0134423	0.585248	0.0151759	0.000120428	0.375934	0.0100796	0.03790065	0.000793419	0.0411844	0.415092	3.54293	0.30567	0.295467	0.127488	0.271374	0.4376063	0.08660902
9460	-3747.231	-3730.749	-16.48249	0.2529904	0.2094716	0.2661649	0.1589692	0.0118246	0.514816	0.0194884	0.00133971	0.444366	0.00816486	0.06534564	0.000725821	0.0394121	0.407923	3.55194	0.299888	0.315892	0.117126	0.267095	0.2243148	0.2913122
9470	-3744.928	-3730.514	-14.4146	0.2942692	0.2199525	0.2280332	0.05971227	0.0121603	0.568178	0.0232569	0.00141468	0.386594	0.00839665	0.01253988	0.000993581	0.0460205	0.433704	3.51928	0.270539	0.317773	0.11622	0.295468	0.07225215	0.1735572
9480	-3742.499	-3726.62	-15.87965	0.3044399	0.2151642	0.2191349	-0.06164389	0.0256347	0.57103	0.00600828	0.000354709	0.388534	0.00843879	0.1617322	0.000864076	0.042956	0.422065	3.53411	0.274761	0.31825	0.12552	0.281469	0.1000883	1.615895
9490	-3739.595	-3725.181	-14.41442	0.327515	0.2438039	0.215563	-0.0596217	0.0249084	0.582069	0.00513504	0.000103983	0.377527	0.0102569	0.07932713	0.00183545	0.0622532	0.488236	3.44768	0.266331	0.310927	0.13363	0.289111	0.01970543	4.025648
9500	-3740.886	-3724.797	-16.08894	0.2909501	0.2134162	0.2582905	-0.0637834	0.0225386	0.52669	0.00522631	0.000284798	0.434559	0.0107012	0.1538274	0.000819844	0.041856	0.417758	3.53957	0.309774	0.297379	0.129659	0.263188	0.09004403	1.708358
9510	-3745.751	-3729.156	-16.5957	0.2768796	0.1983632	0.2539182	0.2832516	0.0227341	0.531259	0.0018399	0.000726513	0.438329	0.00511167	0.01187257	0.00050178	0.0328366	0.379373	3.58729	0.300585	0.299942	0.123961	0.275513	0.2951241	0.04022906
9520	-3734.903	-3720.88	-14.02223	0.3018045	0.2165861	0.2424491	0.006570922	0.0226248	0.528705	0.00349668	0.00104211	0.436222	0.00790975	0.008779878	0.000901246	0.0438583	0.425546	3.52969	0.294336	0.288858	0.137857	0.278949	0.0153508	0.5719492
9530	-3745.953	-3730.777	-15.17676	0.2812422	0.1839317	0.3003849	0.04983781	0.019955	0.507225	0.00828363	0.000469975	0.440615	0.0234512	0.02275611	0.000290559	0.0250503	0.340441	3.63422	0.296696	0.30143	0.145536	0.256338	0.07259392	0.3134713
9540	-3743.927	-3727.925	-16.00211	0.3270766	0.2500279	0.2628912	-0.05274253	0.0183763	0.467096	0.00621142	0.00138117	0.485339	0.0215958	0.1395229	0.00211306	0.0667101	0.501544	3.42963	0.292402	0.307181	0.12963	0.270786	0.08678034	1.60777
9550	-3738.89	-3725.173	-13.7165	0.3182159	0.2228263	0.2298107	-0.002160473	0.0163386	0.526856	0.0125832	0.00237227	0.431523	0.0103271	0.002623008	0.00107733	0.0478941	0.440578	3.51045	0.27677	0.291981	0.144447	0.286803	0.0004625344	5.670946
9560	-3740.006	-3725.072	-14.93484	0.3342577	0.2341062	0.2307516	0.0007998547	0.0193708	0.528041	0.00873691	0.00114032	0.432492	0.0102189	0.06929092	0.00145191	0.0554766	0.466748	3.47632	0.305047	0.302409	0.14046	0.252084	0.07009077	0.9885883
9570	-3745.304	-3730.712	-14.59261	0.3088633	0.266259	0.1916207	0.1246157	0.0239389	0.50484	0.00793268	6.23229e-05	0.453948	0.00927827	0.01218368	0.00295765	0.0786579	0.534543	3.38384	0.283941	0.304612	0.144666	0.266782	0.1367993	0.08906243
9580	-3735.997	-3721.708	-14.28876	0.3113142	0.21629	0.2173639	0.04419888	0.0209771	0.567275	0.00695123	2.73859e-05	0.397784	0.00698472	0.0196865	0.000893419	0.0436699	0.424823	3.53061	0.271172	0.313875	0.13816	0.276793	0.06388538	0.3081535
9590	-3737.229	-3722.521	-14.70751	0.2811594	0.2331242	0.254324	0.07310236	0.0151215	0.580346	0.00653265	3.16421e-05	0.393944	0.00402411	0.009219157	0.00141631	0.054803	0.464521	3.47926	0.292345	0.304036	0.134699	0.268921	0.08232151	0.1119896
9600	-3742.729	-3727.918	-14.81173	0.273214	0.1935404	0.2420238	-0.01177393	0.0283324	0.52479	0.00534372	9.2982e-05	0.437643	0.00379742	0.06552217	0.000421856	0.030134	0.366589	3.60285	0.285896	0.302154	0.128822	0.283129	0.05374823	1.219057
9610	-3743.849	-3726.581	-17.26735	0.3494446	0.2245366	0.1981888	-0.1048624	0.0281398	0.521223	0.0053074	0.000128657	0.434668	0.0105329	0.2667279	0.00112938	0.0490209	0.444628	3.50522	0.305136	0.290626	0.149614	0.254624	0.1618655	1.647837
9620	-3739.58	-3725.161	-14.41847	0.2980261	0.2030466	0.2223144	0.0867363	0.0155807	0.525318	0.0103681	3.44162e-05	0.438083	0.0106157	0.00299462	0.00058918	0.0355513	0.391562	3.5723	0.277592	0.299268	0.13544	0.2877	0.08973092	0.03337334
9630	-3751.068	-3735.249	-15.81903	0.3226108	0.2875964	0.2014323	0.07743713	0.0195175	0.525201	0.0100312	0.000146463	0.433668	0.0114353	0.0998422	0.00434321	0.0948875	0.574372	3.3264	0.319611	0.284715	0.136937	0.258737	0.1772793	0.5631914
9640	-3740.651	-3723.358	-17.29312	0.2290445	0.1952098	0.340869	-0.05763917	0.0146462	0.518715	0.00899417	0.000241006	0.447556	0.00984805	0.1807384	0.000448404	0.0310585	0.371041	3.59745	0.326267	0.291728	0.138355	0.24365	0.1230992	1.468234
9650	-3737.952	-3722.3	-15.65139	0.2465444	0.1605301	0.2656159	0.04843507	0.0122117	0.556312	0.00831735	0.000174857	0.413877	0.00910698	0.07323875	9.71682e-05	0.0145402	0.273309	3.71205	0.292024	0.305863	0.127495	0.274618	0.1216738	0.6019269
9660	-3743.517	-3727.536	-15.98177	0.2247073	0.2076397	0.3162338	0.1333425	0.0114886	0.523374	0.00338325	0.00015395	0.45149	0.01011	0.01972441	0.000684818	0.0382958	0.403301	3.55772	0.294006	0.324171	0.119787	0.262036	0.1530669	0.1288614
9670	-3737.421	-3722.445	-14.97598	0.2282936	0.2130777	0.3006179	0.05288919	0.0162058	0.584117	0.0116604	0.000174407	0.381778	0.00606492	0.009842882	0.000811464	0.0416442	0.41692	3.54062	0.304563	0.283272	0.141139	0.271025	0.06273207	0.1569035
9680	-3742.658	-3722.595	-20.06228	0.2160303	0.1826265	0.3285104	-0.4264171	0.0159543	0.532034	0.00428467	0.000996461	0.436392	0.0103386	0.538342	0.000275372	0.0243922	0.336821	3.63851	0.296432	0.300251	0.135637	0.26768	0.1119249	4.80985
9690	-3740.239	-3723.447	-16.79183	0.2164182	0.1725737	0.2927847	0.2516241	0.0231348	0.550318	0.00256505	0.00337394	0.410993	0.00961504	0.02689613	0.000177215	0.0196	0.308423	3.6718	0.282057	0.298963	0.146136	0.272844	0.2785203	0.09656796
9700	-3743.291	-3726.302	-16.98877	0.2139565	0.1650134	0.3448094	-0.09838359	0.0203443	0.473966	0.000970809	0.00460803	0.494204	0.00590698	0.1810866	0.000122782	0.0163337	0.286507	3.69704	0.325052	0.298018	0.135348	0.241582	0.08270305	2.1896
9710	-3743.868	-3727.875	-15.99237	0.2280431	0.1794176	0.3201401	-0.04459973	0.014865	0.480074	0.000988746	0.00274392	0.500574	0.000754177	0.1101165	0.000240522	0.0228087	0.327854	3.6491	0.331053	0.275337	0.13014	0.26347	0.06551679	1.680737
9720	-3743.732	-3724.947	-18.78416	0.1698062	0.1760943	0.4039134	-0.1871368	0.0180344	0.518066	0.000307462	0.00316886	0.460079	0.000344903	0.3041689	0.000207984	0.0212214	0.318469	3.6601	0.305341	0.294839	0.122584	0.277237	0.117032	2.599022
9730	-3747.658	-3730.833	-16.82464	0.1598501	0.2084938	0.437718	-0.04753738	0.0164922	0.556237	0.00075957	0.00485128	0.420737	0.000922573	0.09303435	0.000703728	0.0388148	0.40546	3.55502	0.287932	0.311139	0.12956	0.271368	0.04549697	2.044847
9740	-3743.368	-3727.472	-15.89671	0.1906552	0.1475006	0.3114878	0.03000958	0.021134	0.549828	0.0032092	0.00786546	0.415889	0.00207442	0.07427342	4.54013e-05	0.00995741	0.234274	3.75572	0.296201	0.307931	0.126459	0.269408	0.104283	0.7122294
9750	-3738.001	-3721.509	-16.49162	0.1790355	0.1876556	0.3768954	-0.09626728	0.014233	0.426745	0.0060281	0.00696409	0.543134	0.0028957	0.132576	0.000337259	0.0269713	0.35068	3.62201	0.290809	0.305478	0.143077	0.260637	0.03630871	3.651355
9760	-3737.81	-3722.476	-15.3342	0.2871355	0.1998604	0.2812284	-0.09436839	0.0141501	0.424257	0.0116231	0.00912389	0.539968	0.000877968	0.1142345	0.000528644	0.033695	0.383294	3.58248	0.305016	0.303675	0.142615	0.248694	0.01986607	5.75023
9770	-3741.828	-3724.284	-17.54387	0.2858188	0.211416	0.2574442	-0.02197766	0.0179144	0.537123	0.0051535	0.00914522	0.430072	0.000592096	0.2181245	0.000771175	0.04061	0.41279	3.54583	0.313821	0.297622	0.137583	0.250974	0.1961469	1.112047
9780	-3741.416	-3726.537	-14.87911	0.2657511	0.2290063	0.2518899	-0.02779597	0.0223077	0.558812	0.00361217	0.0112048	0.403326	0.000737299	0.07239623	0.00127331	0.0520053	0.455075	3.49165	0.304358	0.292029	0.144114	0.259499	0.04460026	1.623224
9790	-3737.127	-3722.012	-15.1156	0.2842223	0.2030841	0.2448327	0.1031409	0.0201361	0.504412	0.00621309	0.00340637	0.465076	0.000756589	0.0242586	0.00058992	0.0355734	0.391659	3.57218	0.30289	0.310781	0.123069	0.26326	0.1273995	0.1904136
9800	-3739.458	-3725.005	-14.45301	0.3259975	0.2395301	0.2199758	0.08417758	0.020177	0.49782	0.00555113	0.00911903	0.466958	0.000374797	0.006527065	0.00165919	0.0592399	0.47888	3.46022	0.2792	0.32233	0.129251	0.269219	0.09070465	0.07195955
9810	-3736.339	-3722.427	-13.91175	0.3448089	0.1940597	0.2302279	-0.01806976	0.0200967	0.495838	0.00837716	0.00908274	0.4651	0.00150538	0.02144013	0.00042999	0.0304203	0.367977	3.60117	0.292911	0.298181	0.138732	0.270177	0.003370371	6.361355
9820	-3739.331	-3725.252	-14.07806	0.3224591	0.2375039	0.2327932	-0.002340064	0.0204507	0.459923	0.00503163	0.00773543	0.503845	0.00301447	0.02196996	0.00157963	0.0578258	0.474382	3.46621	0.312448	0.292325	0.137786	0.257441	0.0196299	1.119209
9830	-3740.889	-3725.912	-14.97759	0.2828087	0.2260598	0.2697041	0.01953245	0.0203868	0.458487	0.00546029	0.00261739	0.502272	0.0107772	0.04264112	0.00117713	0.0500316	0.448211	3.50058	0.292857	0.298869	0.13302	0.275254	0.06217357	0.6858399
9840	-3744.649	-3727.286	-17.3626	0.2740939	0.2139795	0.2053631	0.1567077	0.0228525	0.498011	0.00697788	0.00947836	0.451541	0.0111396	0.1434922	0.000833924	0.0422094	0.419149	3.53781	0.30068	0.286313	0.147903	0.265104	0.3001999	0.4779889
9850	-3739.574	-3724.892	-14.68251	0.2835581	0.217489	0.2477613	-0.01084427	0.0125283	0.50721	0.0101863	0.00876467	0.450657	0.0106538	0.05344362	0.000925409	0.0444347	0.427745	3.52689	0.297218	0.323056	0.134278	0.245448	0.04259936	1.254564
9860	-3736.709	-3719.712	-16.99717	0.2023318	0.1964053	0.3287036	-0.07385011	0.0128377	0.519734	0.00407344	0.00785344	0.444079	0.0114222	0.1808957	0.000468136	0.0317278	0.374211	3.59359	0.301101	0.295135	0.141974	0.26179	0.1070455	1.689894
9870	-3736.704	-3720.165	-16.53918	0.1924761	0.1798079	0.3307451	0.06915072	0.0100439	0.474601	0.00576963	0.00359593	0.491334	0.0146555	0.08304299	0.000244577	0.0229987	0.328949	3.64781	0.308612	0.290911	0.144822	0.255654	0.1521937	0.5456401
9880	-3739.694	-3723.372	-16.32195	0.2769447	0.1987399	0.2560485	0.2652041	0.0115401	0.545301	0.00135957	0.00662199	0.408865	0.026312	0.008815591	0.000508445	0.0330517	0.380361	3.58608	0.284827	0.302407	0.137204	0.275562	0.2740197	0.03217137
9890	-3745.367	-3730.489	-14.87765	0.2816653	0.1713115	0.2340926	-0.05847047	0.00966849	0.560755	0.00184425	0.0133809	0.389298	0.0250528	0.09669649	0.000167061	0.019034	0.304796	3.676	0.279246	0.319552	0.123286	0.277916	0.03822601	2.529599
9900	-3742.915	-3722.446	-20.46871	0.2938573	0.2062385	0.2635239	-0.2119399	0.00989607	0.573955	0.00397642	0.00659959	0.394756	0.0108174	0.4681231	0.00065457	0.0374503	0.399743	3.56215	0.306558	0.305587	0.130437	0.257418	0.2561832	1.827298
9910	-3737.08	-3722.037	-15.04388	0.2591724	0.2023758	0.2585923	-0.1067574	0.01989	0.506896	0.00308241	0.00219608	0.457544	0.0103919	0.1169607	0.000576048	0.0351572	0.38983	3.57444	0.278799	0.307287	0.140986	0.272927	0.01020324	11.46309
9920	-3736.348	-3720.756	-15.5921	0.2699952	0.2056813	0.2512805	0.05392639	0.0190062	0.484372	0.00807737	0.00442962	0.473862	0.010253	0.07439748	0.000642806	0.037116	0.398322	3.56392	0.286391	0.291166	0.156932	0.26551	0.1283239	0.5797634
9930	-3742.791	-3724.822	-17.9695	0.332706	0.2199976	0.1959706	0.1849965	0.0190202	0.484728	0.00509462	0.00723186	0.47421	0.00971513	0.1655369	0.000994861	0.0460497	0.433813	3.51914	0.295351	0.302267	0.12823	0.274152	0.3505335	0.4722429
9940	-3741.253	-3726.136	-15.11778	0.3126014	0.2188145	0.2106409	-0.06931747	0.0175681	0.507454	0.00760656	0.00342957	0.454968	0.00897344	0.1277322	0.000961678	0.0452855	0.430959	3.52279	0.295962	0.285533	0.135448	0.283056	0.05841471	2.186644
9950	-3748.503	-3728.183	-20.31983	0.3176149	0.2130596	0.219452	0.5783954	0.0192758	0.556781	0.0116522	0.00376295	0.40509	0.00343829	0.08473769	0.000811016	0.0416329	0.416875	3.54068	0.312093	0.2879	0.106645	0.293362	0.6631331	0.1277838
9960	-3742.479	-3726.077	-16.40199	0.3224009	0.2164531	0.2107359	0.1875581	0.017716	0.511724	0.0107092	0.00268352	0.454967	0.00220044	0.0716193	0.000897725	0.0437737	0.425221	3.53011	0.308044	0.302796	0.13651	0.252651	0.2591774	0.2763331
9970	-3743.662	-3729.227	-14.43462	0.3154981	0.2457049	0.208519	-0.01208446	0.0180517	0.521423	0.0157663	0.00144502	0.437984	0.00532945	0.05977044	0.00191759	0.0636061	0.49234	3.44214	0.295959	0.2944	0.141629	0.268012	0.04768598	1.253417
9980	-3747.028	-3732.818	-14.21002	0.3257138	0.1887769	0.2201808	0.004181699	0.0174466	0.503943	0.00293352	0.00790681	0.452673	0.0150965	0.03253734	0.000352333	0.0275621	0.353738	3.61835	0.28786	0.276355	0.137861	0.297924	0.03671903	0.8861163
9990	-3742.068	-3728.387	-13.68045	0.3381785	0.184501	0.2118962	-0.01498346	0.01126	0.496434	0.00655514	0.0113771	0.459688	0.0146856	0.01691425	0.000297371	0.0253398	0.342014	3.63235	0.310822	0.298898	0.121101	0.26918	0.001930785	8.760298
10000	-3739.792	-3725.641	-14.15129	0.3445537	0.2115953	0.193949	0.07705099	0.0158975	0.5856	0.00625878	0.0143786	0.374602	0.00326321	0.007978886	0.000775454	0.0407212	0.413237	3.54527	0.288772	0.305229	0.122261	0.283738	0.08502987	0.09383626
10010	-3742.617	-3727.946	-14.67042	0.2215877	0.1297382	0.304329	-0.003234451	0.00736934	0.589788	0.00938599	0.0111898	0.377281	0.00498613	0.01656259	1.25722e-05	0.00525165	0.180263	3.81447	0.311723	0.306185	0.123755	0.258336	0.01332814	1.242678
10020	-3738.267	-3722.746	-15.52151	0.2066357	0.1978976	0.3460007	0.03555931	0.0101319	0.592314	0.00887391	0.0112377	0.371982	0.0054608	0.0242299	0.000493628	0.0325715	0.378149	3.58879	0.31686	0.29383	0.121427	0.267883	0.05978921	0.4052554
10030	-3733.269	-3718.098	-15.17076	0.2198016	0.1792767	0.3050051	-0.07772287	0.0102227	0.597624	0.00452661	0.00964793	0.375317	0.00266139	0.08453231	0.00023907	0.0227403	0.327458	3.64956	0.294709	0.301922	0.123263	0.280107	0.006809432	12.414
10040	-3737.169	-3721.424	-15.7449	0.2257629	0.1948835	0.3293187	-0.01837062	0.0157379	0.53478	0.00835799	0.0110903	0.428797	0.00123665	0.07533317	0.000443124	0.0308769	0.370173	3.59851	0.291928	0.31242	0.121107	0.274545	0.05696255	1.322503
10050	-3733.684	-3717.829	-15.85536	0.1968062	0.1900557	0.3759725	0.07326425	0.0138733	0.536176	0.00851987	0.00794378	0.429916	0.00357121	0.009535855	0.000370115	0.0282428	0.35721	3.61418	0.294479	0.299756	0.131737	0.274028	0.0828001	0.1151672
10060	-3740.117	-3724.24	-15.87694	0.2390816	0.16798	0.2939059	-0.1958374	0.0132196	0.53916	0.00585869	0.00529667	0.432309	0.0041562	0.1962132	0.000142359	0.0175797	0.29516	3.68712	0.297082	0.317156	0.126787	0.258974	0.000375759	522.1782
10070	-3739.788	-3723.927	-15.86123	0.264727	0.2480393	0.2820473	0.06520499	0.0130776	0.531068	0.00882972	0.0054552	0.427666	0.0139036	0.0641239	0.00202163	0.0652777	0.497333	3.43537	0.287958	0.308055	0.128164	0.275823	0.1293289	0.4958204
10080	-3737.67	-3721.555	-16.11493	0.2745047	0.1841486	0.2488127	-0.0421523	0.015914	0.52683	0.0101709	0.0102275	0.428289	0.00856888	0.1521566	0.00029314	0.0251604	0.341041	3.63351	0.3127	0.285049	0.13639	0.265861	0.1100043	1.383188
10090	-3736.96	-3719.877	-17.08353	0.2780056	0.2229024	0.2761	-0.2038544	0.0141503	0.496001	0.0050663	0.00425072	0.473084	0.00744746	0.2757864	0.00107961	0.047944	0.440759	3.51022	0.282645	0.313068	0.13871	0.265576	0.07193194	3.833991
10100	-3738.318	-3722.751	-15.56678	0.2777155	0.1714287	0.2699077	0.1000976	0.00824563	0.550925	0.00454078	0.00472142	0.42297	0.00859744	0.03872711	0.000167985	0.0190862	0.305133	3.67561	0.295672	0.299443	0.132279	0.272606	0.1388247	0.278964
10110	-3742.633	-3727.526	-15.10717	0.2711399	0.2089038	0.2566288	-0.05394363	0.00907654	0.494009	0.00823298	0.00351848	0.465592	0.0195704	0.09498373	0.000712933	0.0390648	0.406494	3.55373	0.293248	0.307694	0.122189	0.276868	0.0410401	2.314413
10120	-3741.153	-3726.527	-14.62508	0.2606395	0.1978313	0.2528901	-0.04311154	0.0147151	0.493992	0.00221141	0.00303402	0.476612	0.00943608	0.06371101	0.000492475	0.0325338	0.377974	3.589	0.331281	0.300663	0.123215	0.244841	0.02059947	3.092847
10130	-3742.674	-3726.858	-15.81589	0.2816671	0.1907701	0.2789025	-0.1323844	0.0149751	0.488586	0.0114379	0.00255025	0.470903	0.0115477	0.1653019	0.000380326	0.0286262	0.359142	3.61185	0.293945	0.276326	0.15609	0.273639	0.03291752	5.021701
10140	-3739.178	-3722.997	-16.18094	0.2843397	0.186398	0.2909872	0.1919266	0.00867998	0.507442	0.0104122	0.00622719	0.459388	0.00785034	0.01348553	0.000320918	0.0263154	0.347237	3.62613	0.287993	0.300869	0.138556	0.272583	0.2054121	0.06565108
10150	-3745.034	-3728.312	-16.72174	0.2723457	0.2284565	0.2937602	-0.1674052	0.0161866	0.539679	0.00562647	0.00189945	0.428259	0.00834906	0.2284809	0.00125498	0.0516352	0.453801	3.49331	0.301204	0.28564	0.143291	0.269866	0.06107573	3.740944
10160	-3739.55	-3724.121	-15.42908	0.2957725	0.2657623	0.2818531	-0.03983655	0.0157037	0.470942	0.00992511	0.00414018	0.492003	0.00728567	0.09247509	0.00292916	0.0782863	0.533569	3.38522	0.311679	0.282937	0.13574	0.269644	0.05263853	1.756795
10170	-3743.553	-3728.013	-15.53931	0.2798553	0.1989656	0.2658147	0.1578365	0.0113988	0.568336	0.00649056	0.0054048	0.403046	0.00532388	0.008151364	0.000512469	0.0331809	0.380953	3.58535	0.309373	0.304054	0.124036	0.262536	0.1659878	0.04910821
10180	-3739.746	-3725.257	-14.48937	0.3000382	0.2297971	0.2608927	0.04125217	0.0151571	0.563685	0.00934825	0.00536056	0.399747	0.00670257	0.007725912	0.00129999	0.0525391	0.456902	3.48926	0.308141	0.304132	0.115922	0.271805	0.04897808	0.1577422
10190	-3743.172	-3725.483	-17.6886	0.2793919	0.2360574	0.2795961	-0.3537342	0.0276631	0.505505	0.00298105	0.00496332	0.452099	0.0067885	0.3835819	0.00152439	0.0568223	0.471146	3.47051	0.285995	0.294494	0.129827	0.289685	0.02984768	12.85131
10200	-3742.784	-3728.364	-14.41978	0.2860067	0.233619	0.200465	0.1198509	0.027559	0.503601	0.00296982	0.00381759	0.454181	0.00787199	0.0002459982	0.00143417	0.0551421	0.465644	3.47778	0.311773	0.285045	0.129242	0.27394	0.1200969	0.002048331
10210	-3737.42	-3721.3	-16.1199	0.2820311	0.1693058	0.2584107	0.06797009	0.0139066	0.57342	0.00749504	0.00297496	0.400086	0.00211837	0.09072059	0.000151833	0.0181515	0.299005	3.68269	0.279287	0.317723	0.13874	0.264249	0.1586907	0.5716819
