Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15680	-3740.737	-3726.089	-14.64802	0.2990305	0.2171063	0.3031448	-0.01379129	0.0117918	0.558811	0.00257363	0.00783997	0.41468	0.0043037	0.02020806	0.000915115	0.0441901	0.426814	3.52808	0.292631	0.307278	0.136568	0.263523	0.006416768	3.149258
15690	-3741.814	-3725.394	-16.42061	0.3041813	0.1667964	0.2513175	0.08832453	0.011186	0.568011	0.0153998	0.0074372	0.393377	0.00458907	0.1038156	0.000134284	0.017077	0.291715	3.69107	0.294343	0.306753	0.125876	0.273028	0.1921401	0.5403118
15700	-3748.451	-3725.952	-22.49861	0.3059735	0.1737978	0.2127355	0.1360434	0.00909273	0.567903	0.0146121	0.0134267	0.393301	0.00166426	0.423393	0.000187498	0.0201567	0.311928	3.66773	0.289038	0.296286	0.132137	0.282539	0.5594364	0.7568206
15710	-3732.6	-3717.163	-15.43703	0.2483607	0.2090751	0.2994727	0.0634881	0.00878352	0.555203	0.00883644	0.00773135	0.418767	0.000679005	0.03225355	0.000716804	0.0391695	0.406925	3.55319	0.289937	0.298027	0.133292	0.278745	0.09574164	0.3368811
15720	-3742.594	-3724.447	-18.14718	0.2427377	0.2092011	0.3328233	-0.07496538	0.00657881	0.539607	0.0137175	0.0150656	0.424633	0.000397766	0.2435612	0.000719662	0.0392466	0.407242	3.55279	0.290375	0.320865	0.129575	0.259185	0.1685958	1.444646
15730	-3736.27	-3720.64	-15.63046	0.2412974	0.1730573	0.324941	-0.06173229	0.00795949	0.473568	0.016349	0.00770979	0.493631	0.000782823	0.09183336	0.000181226	0.019819	0.309809	3.67019	0.296345	0.310747	0.137718	0.25519	0.03010107	3.050834
15740	-3738.488	-3722.134	-16.35366	0.2290183	0.2208068	0.3268656	-0.06407876	0.00766478	0.508397	0.0175514	0.00699393	0.45808	0.00131261	0.1366653	0.001018	0.0465748	0.435756	3.51665	0.310958	0.284814	0.129943	0.274285	0.07258653	1.882791
15750	-3737.408	-3721.74	-15.66805	0.2394035	0.1908576	0.2998892	-0.1102553	0.00694036	0.45059	0.0158926	0.00762717	0.51327	0.00567957	0.1329337	0.000381591	0.0286733	0.359379	3.61157	0.29931	0.302391	0.1409	0.2574	0.02267842	5.861685
15760	-3741.143	-3723.661	-17.4823	0.2304975	0.2005766	0.3080063	-0.1482487	0.00832627	0.453138	0.00970527	0.00694582	0.516172	0.00571169	0.2541858	0.000541848	0.0341088	0.385161	3.58019	0.32379	0.292226	0.124628	0.259356	0.1059371	2.399403
15770	-3742.255	-3722.888	-19.36753	0.1776413	0.1608204	0.3694343	0.04540744	0.00618372	0.452939	0.0175564	0.00668771	0.515946	0.00068694	0.2437954	9.86905e-05	0.0146531	0.274168	3.71108	0.327662	0.297539	0.130034	0.244765	0.2892028	0.842991
15780	-3740.556	-3723.259	-17.29712	0.179163	0.1707917	0.360929	-0.2814339	0.00684186	0.466835	0.018095	0.0148664	0.492553	0.00080785	0.2881595	0.000163009	0.0188033	0.303298	3.67774	0.3108	0.277096	0.130635	0.281468	0.00672565	42.84486
15790	-3740.199	-3722.959	-17.24025	0.1774754	0.1528312	0.4015823	-0.2358177	0.00579408	0.442544	0.0159727	0.0107353	0.524661	0.00029333	0.2376547	6.29637e-05	0.0117176	0.250349	3.73787	0.297319	0.309212	0.135649	0.25782	0.001837003	129.3709
15800	-3736.754	-3720.82	-15.93439	0.171801	0.1648618	0.3835987	0.0664792	0.00792931	0.471284	0.0138307	0.0123336	0.488789	0.00583322	0.01327702	0.00012184	0.0162713	0.286063	3.69754	0.307253	0.300892	0.135359	0.256495	0.07975622	0.1664701
15810	-3733.719	-3717.505	-16.21379	0.171164	0.1711346	0.4201244	0.05074117	0.00866304	0.494139	0.00929968	0.0112113	0.47442	0.00226671	0.01504879	0.000165674	0.0189553	0.304286	3.67659	0.314707	0.293237	0.130449	0.261607	0.06578996	0.2287399
15820	-3737.104	-3719.02	-18.08425	0.1821182	0.175278	0.3550323	-0.1669669	0.00803722	0.54261	0.00669126	0.012311	0.422874	0.00747645	0.2831904	0.000200521	0.02084	0.31615	3.66281	0.307646	0.297028	0.140604	0.254723	0.1162235	2.436601
15830	-3734.464	-3718.214	-16.25005	0.1928573	0.1784697	0.3483186	0.04022685	0.0122884	0.490726	0.013895	0.0141578	0.468302	0.000631328	0.06788121	0.000230882	0.0223504	0.325187	3.65223	0.291188	0.306157	0.130478	0.272177	0.1081081	0.6279015
15840	-3738.724	-3720.878	-17.84602	0.1913024	0.1915115	0.3675682	0.3206342	0.0135417	0.497868	0.00878802	0.00378509	0.475118	0.000898239	0.01556658	0.000391138	0.0290265	0.361143	3.60944	0.30433	0.306164	0.130435	0.259071	0.3362008	0.04630144
15850	-3741.333	-3725.926	-15.40678	0.1862794	0.1613208	0.3568339	-0.002304608	0.00896302	0.587072	0.0135945	0.0179198	0.370386	0.00206472	0.03000783	0.000101358	0.0148487	0.275647	3.7094	0.289505	0.304356	0.136953	0.269185	0.02770322	1.083189
15860	-3741.253	-3724.904	-16.34885	0.2202876	0.1972322	0.4212571	0.05588861	0.00448839	0.509936	0.010148	0.0132737	0.460361	0.00179344	0.01905815	0.000482141	0.0321941	0.376396	3.59093	0.300074	0.299136	0.124532	0.276257	0.07494676	0.2542892
15870	-3738.768	-3723.029	-15.73843	0.2086401	0.1953112	0.4005318	0.02221724	0.00763384	0.537132	0.00993332	0.00665703	0.431365	0.0072789	0.0108067	0.000450054	0.031115	0.37131	3.59712	0.30693	0.303134	0.12036	0.269576	0.03302394	0.3272383
15880	-3739.322	-3724.107	-15.21539	0.2237872	0.1522514	0.2719703	-0.05391711	0.00987168	0.548095	0.0101361	0.00584272	0.420352	0.00570204	0.09600912	6.0831e-05	0.0115184	0.248606	3.73981	0.300331	0.291589	0.151705	0.256374	0.04209202	2.280934
15890	-3740.667	-3721.447	-19.22036	0.2140462	0.2163492	0.3203474	0.5544628	0.0123902	0.489907	0.0115284	0.0050542	0.478096	0.00302471	0.009838863	0.00089498	0.0437076	0.424967	3.53043	0.280391	0.304877	0.140898	0.273834	0.5643016	0.01743547
15900	-3737.46	-3719.376	-18.08462	0.2352264	0.1900485	0.3156703	0.1986258	0.0122979	0.567255	0.00643724	0.00305413	0.40828	0.00267576	0.1178214	0.000370012	0.0282389	0.35719	3.6142	0.285998	0.311865	0.125353	0.276784	0.3164473	0.3723257
15910	-3745.446	-3727.198	-18.24783	0.241556	0.2194507	0.3161111	-0.1483938	0.0141194	0.569154	0.00142603	0.00196503	0.409647	0.00368889	0.2975958	0.000979426	0.0456959	0.432496	3.52083	0.282634	0.310022	0.136811	0.270533	0.149202	1.994583
15920	-3738.462	-3721.705	-16.75606	0.2404574	0.1884219	0.2748556	-0.01325579	0.020459	0.459988	0.00507799	0.0028736	0.510231	0.00137083	0.166474	0.000347509	0.0273745	0.352771	3.61951	0.311915	0.280119	0.139577	0.268389	0.1532182	1.086516
15930	-3735.506	-3720.675	-14.83164	0.2416323	0.2126934	0.2966471	-0.009091739	0.0218713	0.531406	0.00586641	0.00497709	0.428996	0.00688298	0.03388491	0.000802019	0.0414042	0.415967	3.54183	0.289899	0.29533	0.142448	0.272323	0.02479317	1.366703
15940	-3741.387	-3723.029	-18.35895	0.2402669	0.2285147	0.2761037	0.4631914	0.0218638	0.531224	0.00390733	0.00303787	0.428849	0.0111177	0.01892793	0.00125691	0.0516743	0.453936	3.49313	0.294435	0.292278	0.128959	0.284328	0.4821194	0.03925983
15950	-3736.589	-3721.734	-14.85441	0.2817994	0.1846315	0.256096	-0.06749703	0.016296	0.544365	0.00794378	0.00311302	0.41689	0.0113927	0.08735076	0.00029895	0.0254064	0.342375	3.63192	0.309127	0.297605	0.125614	0.267654	0.01985372	4.399717
15960	-3738.584	-3722.778	-15.80584	0.2961519	0.217157	0.2653278	-0.06447084	0.016245	0.542658	0.0106094	0.00346257	0.415583	0.0114419	0.1349236	0.000916475	0.0442225	0.426938	3.52792	0.303994	0.287661	0.127317	0.281027	0.07045276	1.915093
15970	-3738.071	-3723.357	-14.71377	0.2930331	0.1842345	0.2647669	0.03946548	0.0139764	0.466879	0.0105831	0.00580961	0.499046	0.00370544	0.02012597	0.000294167	0.025204	0.341278	3.63322	0.27754	0.315757	0.148141	0.258561	0.05959145	0.3377325
15980	-3744.313	-3727.386	-16.92747	0.2809433	0.1895667	0.2769654	-0.2629645	0.011548	0.554651	0.00540068	0.00164444	0.421295	0.00546105	0.2923765	0.00036324	0.0279817	0.355884	3.61577	0.319871	0.312702	0.122716	0.244712	0.02941203	9.940713
15990	-3739.564	-3721.648	-17.91588	0.2809107	0.1822517	0.247121	-0.4053407	0.0106852	0.533824	0.00890178	0.0101166	0.429857	0.00661507	0.439041	0.000271121	0.0242047	0.335778	3.63975	0.27992	0.311052	0.124279	0.284748	0.03370028	13.02781
16000	-3737.865	-3722.817	-15.04819	0.2790703	0.2182224	0.2541822	-0.1059624	0.0134857	0.527659	0.0118724	0.00920077	0.431133	0.00664886	0.1195646	0.00094536	0.0449048	0.429526	3.52462	0.292516	0.297414	0.124596	0.285474	0.01360227	8.790052
16010	-3749.805	-3731.847	-17.95801	0.2846469	0.1960202	0.2745926	0.1174121	0.0161274	0.406343	0.0141981	0.00362559	0.549654	0.0100522	0.165102	0.000461713	0.0315115	0.373191	3.59484	0.303153	0.289571	0.141149	0.266126	0.2825141	0.5844026
16020	-3745.378	-3729.073	-16.30465	0.3144223	0.206762	0.28887	0.1811662	0.0109023	0.522955	0.00665312	0.0034158	0.452671	0.00340237	0.02927814	0.00066576	0.0377653	0.401074	3.56049	0.303131	0.304868	0.149986	0.242015	0.2104444	0.1391253
16030	-3742.521	-3726.674	-15.84656	0.3303371	0.1909097	0.229679	0.2245652	0.0122	0.4696	0.0058441	0.00361402	0.503016	0.00572582	0.01173223	0.000382346	0.0287014	0.35952	3.6114	0.314171	0.301569	0.13918	0.24508	0.2362974	0.04965026
16040	-3733.712	-3719.209	-14.5024	0.2766574	0.2271986	0.2450722	0.04208775	0.0173178	0.483873	0.00778879	0.00180533	0.480966	0.00824916	0.0185693	0.0012137	0.0507916	0.450874	3.49712	0.301318	0.289231	0.144805	0.264647	0.06065705	0.3061358
16050	-3741.601	-3726.329	-15.27225	0.2882089	0.2112218	0.234727	-0.02662189	0.0173734	0.485427	0.00515206	0.00125969	0.482512	0.00827567	0.1001202	0.00076656	0.0404898	0.412306	3.54644	0.31648	0.286954	0.140565	0.256001	0.0734983	1.362211
16060	-3738.432	-3723.48	-14.95201	0.2869052	0.2052665	0.2247951	-0.1136706	0.0127866	0.467031	0.00785442	0.00337982	0.505873	0.00307541	0.132253	0.000634144	0.0368679	0.397263	3.56524	0.308191	0.285796	0.144297	0.261715	0.01858239	7.117116
16070	-3738.49	-3724.237	-14.25321	0.2845488	0.2014641	0.2635206	0.01200866	0.00787672	0.487301	0.00992823	0.00699856	0.482007	0.00588806	0.00709897	0.000558533	0.0346244	0.387468	3.57735	0.288258	0.298498	0.133373	0.279872	0.01910763	0.3715253
16080	-3742.782	-3726.856	-15.92614	0.2917966	0.2030405	0.2474694	-0.2236006	0.00806884	0.468732	0.0140008	0.0150509	0.473382	0.0207648	0.231782	0.000589061	0.0355478	0.391547	3.57232	0.276592	0.311967	0.148223	0.263218	0.008181444	28.33021
16090	-3746.319	-3730.945	-15.37409	0.264879	0.1809196	0.2654794	-0.08083261	0.0164608	0.469431	0.0146578	0.00989917	0.474088	0.0154635	0.1207615	0.000256401	0.0235437	0.332063	3.64414	0.298662	0.317445	0.131339	0.252554	0.03992889	3.024414
16100	-3743.995	-3728.594	-15.40128	0.2884888	0.2324688	0.2515673	-0.1659959	0.00748535	0.467146	0.0152818	0.0103412	0.494271	0.00547481	0.1708922	0.00139287	0.0543547	0.463029	3.48122	0.288151	0.316785	0.133669	0.261395	0.004896322	34.90216
16110	-3739.724	-3724.456	-15.26804	0.2763684	0.2048951	0.2296078	0.05795869	0.0148947	0.468569	0.0107416	0.00452821	0.495775	0.00549148	0.06257628	0.000626458	0.0366463	0.396312	3.56641	0.296095	0.284992	0.129441	0.289472	0.120535	0.5191545
16120	-3746.139	-3730.599	-15.54024	0.2668792	0.2370421	0.2514553	0.02419993	0.00880245	0.547729	0.0125563	0.00478742	0.399371	0.0267537	0.08530984	0.00156186	0.0575049	0.473351	3.46758	0.282818	0.332357	0.121709	0.263116	0.1095098	0.7790158
16130	-3737.243	-3721.166	-16.07683	0.2818807	0.2125346	0.2708766	-0.03779071	0.0189876	0.547324	0.0107537	0.0031635	0.409626	0.0101447	0.1353252	0.000798138	0.0413051	0.415573	3.54232	0.282415	0.306672	0.138324	0.272589	0.09753444	1.38746
16140	-3737.518	-3720.109	-17.40912	0.2538675	0.2054837	0.2506986	0.1150079	0.0151321	0.550596	0.00876055	0.00318241	0.412075	0.0102539	0.148444	0.00063867	0.0369978	0.397818	3.56455	0.284759	0.307932	0.12555	0.281759	0.2634519	0.5634576
16150	-3741.418	-3724.286	-17.13197	0.2648935	0.192426	0.2608208	0.04557813	0.0097135	0.600287	0.00799527	0.00339052	0.373463	0.00515078	0.1618311	0.000404777	0.0295235	0.363603	3.60647	0.305921	0.280472	0.129379	0.284228	0.2074092	0.7802502
16160	-3741.896	-3724.079	-17.81725	0.2436774	0.2141028	0.3313928	-0.1709959	0.00778534	0.455716	0.00908893	0.00446098	0.512005	0.010944	0.2698628	0.000837028	0.0422869	0.419453	3.53742	0.311596	0.310559	0.122428	0.255417	0.09886694	2.729556
16170	-3747.412	-3729.523	-17.88804	0.2478157	0.2094286	0.3447634	-0.07463942	0.00758081	0.434708	0.00494952	0.0111669	0.52308	0.0185142	0.2195315	0.000724839	0.0393858	0.407814	3.55207	0.325955	0.292509	0.129328	0.252207	0.1448921	1.515138
16180	-3742.92	-3725.339	-17.58148	0.226879	0.1785571	0.315127	-0.2731016	0.00821193	0.508917	0.00490214	0.0143852	0.436097	0.0274865	0.321624	0.000231759	0.0223925	0.325433	3.65194	0.317548	0.300462	0.126572	0.255419	0.04852244	6.628356
16190	-3738.261	-3721.287	-16.97394	0.213866	0.1780928	0.3300383	0.2602284	0.00830825	0.514886	0.00795271	0.00915962	0.437125	0.0225684	0.01176976	0.00022713	0.0221694	0.324125	3.65348	0.3004	0.311556	0.12811	0.259933	0.2719982	0.04327146
16200	-3734.112	-3718.875	-15.237	0.220619	0.2118875	0.3062902	0.02245	0.0115864	0.566353	0.0121985	0.00362612	0.40304	0.00319599	0.03792637	0.000782464	0.0409025	0.413965	3.54435	0.290296	0.306801	0.13378	0.269123	0.06037637	0.6281658
16210	-3737.523	-3720.697	-16.82587	0.2089722	0.2068176	0.3094472	-0.1748847	0.0123672	0.56875	0.0040316	0.00646917	0.404745	0.0036374	0.2334423	0.000666956	0.0377989	0.401216	3.56032	0.303069	0.305383	0.129788	0.26176	0.05855764	3.986539
16220	-3745.996	-3730.018	-15.97845	0.2769688	0.2016003	0.3105669	0.09583935	0.0122765	0.564577	0.00763665	0.0106377	0.401776	0.00309625	0.03994092	0.000561125	0.0347038	0.387822	3.57691	0.284411	0.312674	0.116408	0.286507	0.1357803	0.2941585
16230	-3739.601	-3724.735	-14.86513	0.2553657	0.2383334	0.2515307	-0.09495015	0.0138957	0.561294	0.0152672	0.00729478	0.399439	0.00280945	0.1047479	0.0016119	0.0584036	0.476228	3.46376	0.29774	0.280459	0.137117	0.284685	0.009797743	10.69102
16240	-3738.345	-3723.696	-14.64877	0.2846573	0.2106752	0.2631829	-0.01802857	0.0147334	0.617686	0.0154141	0.00654031	0.343083	0.00254299	0.04597429	0.000753671	0.0401521	0.41094	3.54815	0.298893	0.293033	0.128783	0.279291	0.02794572	1.645128
16250	-3741.484	-3723.962	-17.52176	0.2855204	0.1935037	0.2311351	0.3779696	0.0145433	0.505921	0.0123258	0.00420487	0.440916	0.0220887	0.03198907	0.000421287	0.0301138	0.366491	3.60297	0.29974	0.306474	0.137212	0.256574	0.4099586	0.07802999
16260	-3741.075	-3726.776	-14.2989	0.2400659	0.2106761	0.2515222	-0.0155917	0.0151113	0.510648	0.00325002	0.00261347	0.445037	0.0233401	0.03189577	0.000753692	0.0401526	0.410943	3.54815	0.30589	0.299285	0.114424	0.2804	0.01630407	1.956307
16270	-3737.608	-3720.207	-17.40019	0.2398332	0.2208213	0.2901953	-0.08312211	0.0118832	0.561919	0.00277913	0.00315745	0.399319	0.0209424	0.2287412	0.00101842	0.0465843	0.435791	3.51661	0.288395	0.308242	0.128206	0.275157	0.1456191	1.570819
16280	-3742.662	-3727.402	-15.26014	0.2400155	0.1817039	0.3188992	-0.02848985	0.0103164	0.535119	0.00301083	0.00342068	0.43261	0.0155232	0.05534292	0.000264995	0.0239319	0.334252	3.64155	0.319927	0.290546	0.110737	0.27879	0.02685307	2.060953
16290	-3739.35	-3722.951	-16.39974	0.2779363	0.2071043	0.2892714	-0.04362521	0.0184439	0.529299	0.00672493	0.00227309	0.427905	0.0153544	0.1450019	0.000673148	0.0379719	0.401944	3.55941	0.280543	0.306624	0.127024	0.285809	0.1013767	1.430328
16300	-3740.339	-3723.43	-16.9089	0.2829995	0.2001349	0.2287904	0.07679937	0.0184532	0.529566	0.00256129	0.00096416	0.42812	0.020335	0.1489819	0.000533677	0.0338533	0.38401	3.5816	0.308898	0.295486	0.135489	0.260127	0.2257813	0.6598505
16310	-3748.376	-3729.898	-18.47862	0.2370368	0.2214856	0.2833869	-0.3639277	0.0185453	0.535591	0.00196376	0.00172661	0.432991	0.0091823	0.4330243	0.00103769	0.0470169	0.437382	3.51456	0.289605	0.279792	0.137534	0.293069	0.06909654	6.266946
16320	-3742.314	-3726.489	-15.82468	0.286858	0.2098764	0.2658762	0.1803525	0.0202245	0.458493	0.00158918	0.00685909	0.501127	0.0117072	0.01355271	0.000735105	0.0396604	0.408939	3.55067	0.288798	0.295784	0.156755	0.258663	0.1939052	0.0698935
16330	-3742.371	-3723.793	-18.57784	0.2774843	0.2313814	0.2546463	-0.417931	0.0183232	0.524387	0.011641	0.00715871	0.430637	0.00785342	0.4818066	0.00135455	0.0536135	0.460544	3.48449	0.292546	0.291084	0.133775	0.282595	0.06387558	7.542892
16340	-3737.706	-3721.514	-16.19129	0.2754183	0.2022342	0.2670133	0.2082114	0.0184658	0.528468	0.0077528	0.00721443	0.433989	0.00411072	0.02629257	0.000573303	0.0350743	0.389464	3.57489	0.280368	0.296129	0.142586	0.280918	0.234504	0.11212
16350	-3738.658	-3722.254	-16.4041	0.2266349	0.2130014	0.3160407	0.0002755759	0.0202235	0.524455	0.00269608	0.00775352	0.442394	0.00247783	0.1149397	0.000809582	0.0415965	0.416731	3.54086	0.307085	0.279111	0.149375	0.264428	0.1152153	0.9976082
16360	-3739.076	-3724.065	-15.01119	0.2277418	0.2087271	0.3193738	-0.02928588	0.0147777	0.519208	0.00319658	0.00767595	0.452688	0.00245304	0.04088704	0.000708956	0.038957	0.406048	3.55429	0.30543	0.294041	0.147947	0.252581	0.01160116	3.524391
16370	-3744.092	-3726.135	-17.95668	0.2272359	0.1982329	0.2989356	-0.07130722	0.0167378	0.588076	0.00391379	0.0112264	0.377268	0.00277841	0.2482194	0.000499489	0.0327623	0.37903	3.58771	0.276706	0.31866	0.1382	0.266433	0.1769122	1.403066
16380	-3737.114	-3721.056	-16.05841	0.1849344	0.1707688	0.3806015	0.02048459	0.0166228	0.509556	0.00472085	0.0126181	0.455063	0.00141924	0.04551056	0.000162832	0.0187932	0.303232	3.67781	0.299565	0.311359	0.132197	0.25688	0.06599516	0.6896046
16390	-3740.121	-3718.944	-21.17682	0.1879365	0.1853768	0.3908226	0.2202777	0.00583297	0.511504	0.0111745	0.0126663	0.456803	0.00201934	0.2530077	0.000308079	0.0257881	0.34443	3.62947	0.286737	0.310922	0.135591	0.266749	0.4732854	0.5345775
16400	-3737.618	-3719.739	-17.87886	0.1829943	0.1689114	0.3699845	0.2885518	0.0106396	0.511155	0.00880447	0.00724688	0.456491	0.00566303	0.03310712	0.000148967	0.0179805	0.297863	3.68401	0.292198	0.309163	0.138039	0.2606	0.3216589	0.1029262
16410	-3734.306	-3718.103	-16.20256	0.1942138	0.2025592	0.353719	0.003024386	0.0135302	0.530353	0.00780944	0.00853272	0.431068	0.00870629	0.07880917	0.000579617	0.0352648	0.390304	3.57385	0.289361	0.319436	0.128446	0.262757	0.08183355	0.9630422
16420	-3742.875	-3724.496	-18.37917	0.1912112	0.2071996	0.3901712	0.04260123	0.0161721	0.504197	0.0060462	0.00418198	0.466871	0.00253203	0.1662482	0.000675216	0.0380295	0.402186	3.55911	0.271762	0.331547	0.13083	0.265861	0.2088495	0.7960195
16430	-3737.222	-3722.879	-14.34245	0.2565982	0.1762128	0.2724714	0.02228031	0.0158511	0.525787	0.00259191	0.00419561	0.449193	0.00238121	0.002475829	0.000209085	0.0212771	0.318806	3.65971	0.314032	0.310073	0.129877	0.246018	0.02475614	0.1000087
16440	-3735.163	-3720.682	-14.48057	0.2579455	0.1817552	0.2528894	-0.004190586	0.0188657	0.488401	0.0130855	0.00571419	0.472192	0.00174098	0.03609843	0.000265564	0.0239574	0.334395	3.64138	0.30744	0.302322	0.12995	0.260288	0.03190785	1.131334
16450	-3739.136	-3723.021	-16.11533	0.2573761	0.1799634	0.2700204	-0.07050247	0.0170423	0.480212	0.00616772	0.00771238	0.486594	0.00227152	0.1557499	0.000246206	0.0230745	0.329386	3.64729	0.321444	0.308551	0.130073	0.239932	0.08524745	1.827033
16460	-3748.105	-3730.456	-17.64968	0.2459939	0.1911414	0.3097747	0.2042529	0.0139742	0.603773	0.0031228	0.0078295	0.368825	0.00247521	0.08543351	0.000385713	0.0288263	0.360145	3.61064	0.27599	0.310723	0.142227	0.27106	0.2896864	0.2949172
16470	-3740.017	-3723.291	-16.72624	0.2475332	0.2042945	0.2827039	0.2012901	0.0180907	0.477783	0.00404273	0.0151376	0.477475	0.00747092	0.04793117	0.00061417	0.0362891	0.394773	3.56832	0.300586	0.301912	0.143119	0.254383	0.2492212	0.1923238
16480	-3742.372	-3726.933	-15.43886	0.2816221	0.2153124	0.2536493	-0.07941104	0.0167673	0.502574	0.00260637	0.0135368	0.457591	0.00692441	0.1270262	0.000867901	0.0430498	0.422429	3.53365	0.277108	0.301262	0.143244	0.278386	0.0476152	2.667767
16490	-3738.724	-3723.891	-14.83226	0.274584	0.1873579	0.2472639	-0.02254447	0.0160082	0.487107	0.00642268	0.0138728	0.468947	0.0076425	0.06937696	0.000333337	0.0268154	0.349867	3.62298	0.307175	0.277232	0.145021	0.270572	0.04683249	1.481385
16500	-3743.383	-3724.376	-19.00713	0.2746466	0.2141296	0.3001341	0.1786517	0.0114434	0.475208	0.00886939	0.015332	0.485527	0.00361949	0.1812511	0.000837704	0.0423038	0.419519	3.53734	0.285576	0.320827	0.136358	0.257239	0.3599028	0.5036114
16510	-3740.992	-3725.224	-15.76802	0.2692029	0.2067471	0.2881553	0.08814167	0.0119185	0.475728	0.00887909	0.00910894	0.486058	0.0083076	0.04345164	0.000665438	0.0377563	0.401036	3.56054	0.311387	0.291801	0.127117	0.269696	0.1315933	0.3301964
16520	-3737.887	-3722.055	-15.8318	0.2693518	0.2252667	0.2890036	0.1658276	0.0113595	0.477594	0.00891392	0.0106051	0.487928	0.00359952	0.009973214	0.0011521	0.0495045	0.446349	3.50299	0.29831	0.291336	0.141088	0.269266	0.1758008	0.05673019
16530	-3740.837	-3724.854	-15.9835	0.2768805	0.2315817	0.3097077	0.1383177	0.00988926	0.576397	0.00880253	0.00916294	0.39348	0.0022677	0.0194572	0.00136156	0.0537498	0.461002	3.48389	0.288313	0.300208	0.138062	0.273417	0.1577749	0.1233226
16540	-3735.471	-3720.969	-14.50249	0.2558259	0.2154797	0.2533448	-0.001361336	0.0117473	0.573384	0.012469	0.00668984	0.391423	0.00428738	0.03533707	0.000872231	0.0431557	0.422839	3.53313	0.27713	0.305671	0.140285	0.276914	0.03397573	1.040068
16550	-3743.125	-3726.198	-16.92711	0.293257	0.2538971	0.2887465	0.2356856	0.0120652	0.563129	0.0128064	0.00687086	0.401751	0.00337807	0.03999791	0.00229838	0.0695184	0.509632	3.41855	0.309167	0.300941	0.12476	0.265132	0.2756836	0.1450863
16560	-3740.382	-3726.492	-13.88976	0.3485553	0.2271711	0.2118341	-0.001461386	0.0267938	0.46691	0.00353176	0.00636739	0.493157	0.00324048	0.02192369	0.00121281	0.0507732	0.45081	3.4972	0.293132	0.286901	0.140446	0.27952	0.0204623	1.071418
16570	-3743.015	-3727.916	-15.09959	0.345579	0.2306461	0.2099559	-0.1357988	0.0151246	0.512756	0.00742618	0.00517933	0.455481	0.00403311	0.1574865	0.00132904	0.053114	0.458857	3.4867	0.303465	0.279429	0.138655	0.27845	0.02168769	7.26156
16580	-3744.202	-3729.621	-14.58087	0.3429791	0.2293579	0.2017409	0.09132056	0.00854175	0.511823	0.014719	0.00623838	0.454652	0.00402577	0.01983088	0.00128513	0.0522425	0.455888	3.49058	0.306096	0.300453	0.130863	0.262588	0.1111514	0.1784131
16590	-3744.553	-3729.075	-15.47814	0.3383045	0.1769347	0.2319578	-0.1270621	0.00834944	0.531579	0.0148131	0.0130833	0.423759	0.0084154	0.1633238	0.000215883	0.0216177	0.320852	3.65731	0.278583	0.311703	0.133614	0.276099	0.03626171	4.50403
16600	-3748.386	-3732.305	-16.08144	0.282243	0.2526284	0.2223251	0.03680738	0.0177945	0.582451	0.0121089	0.0071077	0.370098	0.01044	0.1234916	0.00223653	0.0685946	0.506996	3.42217	0.292134	0.280474	0.160588	0.266804	0.1602989	0.7703829
16610	-3748.526	-3730.955	-17.57082	0.2209752	0.177413	0.2976168	-0.3371906	0.0157094	0.514201	0.0124419	0.00543672	0.44608	0.00613051	0.3658556	0.000220477	0.0218448	0.322205	3.65573	0.30331	0.280982	0.143375	0.272333	0.02866506	12.76312
16620	-3732.48	-3716.986	-15.49411	0.214443	0.20413	0.3259166	-0.01120345	0.0140624	0.494923	0.00970183	0.010274	0.4673	0.00373919	0.05885655	0.000610834	0.0361916	0.394351	3.56885	0.304089	0.288991	0.136168	0.270752	0.04765311	1.235104
16630	-3739.814	-3723.629	-16.18449	0.2280423	0.1961719	0.3475098	-0.1559895	0.0146752	0.494406	0.00212008	0.0174533	0.466812	0.00453373	0.1604674	0.000464236	0.0315967	0.373593	3.59435	0.29652	0.287694	0.128363	0.287423	0.00447788	35.83557
16640	-3740.256	-3724.893	-15.36367	0.2303559	0.2209147	0.3359225	-0.04241437	0.0193411	0.494305	0.00211965	0.0103961	0.466717	0.00712193	0.05842878	0.00102111	0.046645	0.436015	3.51632	0.302659	0.283326	0.14019	0.273824	0.01601441	3.648513
16650	-3737.754	-3720.1	-17.65393	0.2323041	0.2243322	0.2932846	0.3737784	0.0180071	0.528415	0.00834347	0.00342193	0.434524	0.00728805	0.01766943	0.00112307	0.0488858	0.444146	3.50585	0.284837	0.294246	0.132894	0.288024	0.3914478	0.04513864
16660	-3734.191	-3718.67	-15.52051	0.2377021	0.2153453	0.3041121	0.09888712	0.0164461	0.550888	0.0069878	0.00578137	0.415	0.0048964	0.01631048	0.000868753	0.0430706	0.42251	3.53355	0.288682	0.308991	0.123207	0.27912	0.1151976	0.141587
16670	-3736.885	-3719.634	-17.25099	0.2572408	0.2030034	0.3074638	-0.198412	0.0149078	0.499358	0.00633416	0.00524057	0.468355	0.00580445	0.265849	0.000588329	0.0355259	0.391451	3.57243	0.287962	0.319901	0.124766	0.267371	0.067437	3.942183
